,Unnamed: 0,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars,Time,Date,Local_sg_time,L2_id
1927,1927,537,537,Independent,4b9183c9f964a5202ec233e3,47946,Thu Oct 25 21:58:36 +0000 2012,-360,51.03787,-114.085905,Doctor's Office,SSlVO-9qMudIzTDWpxeRfQ,Mount Royal Medicentre,2.5,21:58:36,20121025,25/10/2012 21:58,53
1946,1946,575,575,Independent,4b07339bf964a52084f922e3,47946,Sat Oct 27 14:45:24 +0000 2012,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,14:45:24,20121027,27/10/2012 14:45,2
1977,1977,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Oct 30 14:46:09 +0000 2012,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,14:46:09,20121030,30/10/2012 14:46,1
2025,2025,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Mon Nov 05 13:01:27 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:01:27,20121105,05/11/2012 13:01,1
2035,2035,575,575,Independent,4b07339bf964a52084f922e3,47946,Tue Nov 06 00:15:53 +0000 2012,-420,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,00:15:53,20121106,06/11/2012 00:15,2
2026,2026,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Wed Nov 07 13:02:16 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:02:16,20121107,07/11/2012 13:02,1
2027,2027,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Thu Nov 08 13:05:22 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:05:22,20121108,08/11/2012 13:05,1
2060,2060,561,561,Independent,4b476c10f964a5208a3126e3,47946,Fri Nov 09 18:08:42 +0000 2012,-420,51.042365,-114.080572,Grocery Store,ndNFN1w2P0WxqFk9Ug8X8g,Safeway,3,18:08:42,20121109,09/11/2012 18:08,0
2080,2080,313,313,Independent,4bd7626935aad13a8fc58ef3,47946,Sun Nov 11 04:53:31 +0000 2012,-420,50.992295,-114.070853,Brazilian Restaurant,vojNs1KQCT34dUR-r-xNqw,Bolero,3.5,04:53:31,20121111,11/11/2012 04:53,149
2081,2081,474,474,Independent,4b0586ecf964a520d67522e3,47946,Sun Nov 11 05:02:07 +0000 2012,-420,51.037408,-114.060752,Casino,dkYxm9XJ0jKQ1LcuI829tg,Elbow River Casino,3.5,05:02:07,20121111,11/11/2012 05:02,8
2082,2082,493,493,Independent,4c37e58b2c8020a14ffd8900,47946,Sun Nov 11 05:05:22 +0000 2012,-420,51.037655,-114.067302,Nightclub,uaHtyj5Yz_lA8HjbCRrKCg,Republik Nightclub,3,05:05:22,20121111,11/11/2012 05:05,17
2099,2099,575,575,Independent,4b07339bf964a52084f922e3,47946,Mon Nov 12 21:40:44 +0000 2012,-420,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,21:40:44,20121112,12/11/2012 21:40,2
2100,2100,537,537,Independent,4b9183c9f964a5202ec233e3,47946,Mon Nov 12 23:13:07 +0000 2012,-420,51.03787,-114.085905,Doctor's Office,SSlVO-9qMudIzTDWpxeRfQ,Mount Royal Medicentre,2.5,23:13:07,20121112,12/11/2012 23:13,53
2113,2113,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Nov 13 13:41:16 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:41:16,20121113,13/11/2012 13:41,1
2143,2143,929,929,Independent,4b5e159df964a520d07c29e3,47946,Sat Nov 17 14:28:17 +0000 2012,-420,51.088476,-114.062929,Coffee Shop,nT15zgH_9EFINH84W7fxIg,Tim Hortons,3,14:28:17,20121117,17/11/2012 14:28,1
2114,2114,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Nov 20 13:03:50 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:03:50,20121120,20/11/2012 13:03,1
2240,2240,246,2301,Combined,4b5b6e79f964a52097fd28e3,47946,Fri Nov 23 19:21:58 +0000 2012,-420,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,Walmart Super Centre,2.5,19:21:58,20121123,23/11/2012 19:21,3
2291,2291,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Mon Nov 26 12:58:54 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:58:54,20121126,26/11/2012 12:58,1
2304,2304,1101,1101,Independent,4b1eb46ef964a520281e24e3,47946,Mon Nov 26 22:58:39 +0000 2012,-420,51.047388,-114.08086,Coffee Shop,j2Ig_jtAflSrJCZwTFU62g,Tim Hortons,4,22:58:39,20121126,26/11/2012 22:58,1
2323,2323,575,575,Independent,4b07339bf964a52084f922e3,47946,Thu Nov 29 00:20:12 +0000 2012,-420,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,00:20:12,20121129,29/11/2012 00:20,2
2387,2387,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Dec 04 15:41:03 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,15:41:03,20121204,04/12/2012 15:41,1
2461,2461,575,575,Independent,4b07339bf964a52084f922e3,47946,Sat Dec 08 15:48:50 +0000 2012,-420,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,15:48:50,20121208,08/12/2012 15:48,2
2501,2501,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Dec 11 13:01:09 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:01:09,20121211,11/12/2012 13:01,1
2572,2572,838,838,Independent,4b6407e2f964a5200c9c2ae3,47946,Sun Dec 16 16:33:28 +0000 2012,-420,51.067913,-114.012891,Breakfast Spot,0X8G5_wbBtzwUlxonHdplA,Denny's,4,16:33:28,20121216,16/12/2012 16:33,36
2726,2726,560,560,Independent,4b8c2b39f964a520f0c132e3,47946,Tue Dec 18 13:32:54 +0000 2012,-420,51.041939,-114.089416,Coffee Shop,eHJsmmxumitEJkuaO0yBSQ,Tim Hortons,3,13:32:54,20121218,18/12/2012 13:32,1
2791,2791,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Fri Dec 21 12:59:45 +0000 2012,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:59:45,20121221,21/12/2012 12:59,1
2786,2786,528,528,Independent,5064b0f1e4b0512b92d0ea47,47946,Sat Dec 22 19:13:30 +0000 2012,-420,51.037695,-114.082223,Electronics Store,A4FwNRNm6Hqe6salELKMxw,Best Buy,3.5,19:13:30,20121222,22/12/2012 19:13,10
2732,2732,246,2301,Combined,4b5b6e79f964a52097fd28e3,47946,Sun Dec 23 01:46:08 +0000 2012,-420,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,Walmart Super Centre,2.5,01:46:08,20121223,23/12/2012 01:46,3
2980,2980,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Thu Jan 10 15:19:43 +0000 2013,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,15:19:43,2013110,10/01/2013 15:19,1
3049,3049,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Wed Jan 16 13:02:21 +0000 2013,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:02:21,2013116,16/01/2013 13:02,1
3087,3087,742,2204,Combined,4b32ea7ff964a520f71525e3,47946,Mon Jan 21 20:34:52 +0000 2013,-420,51.096946,-114.1431,Department Store,UiLNGXQwhwdof-XZEOZ2nQ,WalMart,2.5,20:34:52,2013121,21/01/2013 20:34,3
3116,3116,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Fri Jan 25 12:56:47 +0000 2013,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:56:47,2013125,25/01/2013 12:56,1
3166,3166,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Jan 29 13:05:07 +0000 2013,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:05:07,2013129,29/01/2013 13:05,1
3441,3441,560,560,Independent,4b8c2b39f964a520f0c132e3,47946,Mon Feb 18 14:28:45 +0000 2013,-420,51.041939,-114.089416,Coffee Shop,eHJsmmxumitEJkuaO0yBSQ,Tim Hortons,3,14:28:45,2013218,18/02/2013 14:28,1
3511,3511,575,575,Independent,4b07339bf964a52084f922e3,47946,Thu Feb 28 00:16:01 +0000 2013,-420,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,00:16:01,2013228,28/02/2013 00:16,2
3560,3560,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Fri Mar 08 13:01:09 +0000 2013,-420,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,13:01:09,2013308,08/03/2013 13:01,1
3815,3815,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Mar 19 14:46:44 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,14:46:44,2013319,19/03/2013 14:46,1
3881,3881,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Mar 26 12:01:08 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:01:08,2013326,26/03/2013 12:01,1
3882,3882,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Thu Mar 28 11:59:38 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,11:59:38,2013328,28/03/2013 11:59,1
3912,3912,575,575,Independent,4b07339bf964a52084f922e3,47946,Thu Mar 28 23:09:07 +0000 2013,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,23:09:07,2013328,28/03/2013 23:09,2
4083,4083,575,575,Independent,4b07339bf964a52084f922e3,47946,Wed Apr 10 23:19:25 +0000 2013,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,23:19:25,2013410,10/04/2013 23:19,2
4268,4268,560,560,Independent,4b8c2b39f964a520f0c132e3,47946,Tue Apr 30 12:35:48 +0000 2013,-360,51.041939,-114.089416,Coffee Shop,eHJsmmxumitEJkuaO0yBSQ,Tim Hortons,3,12:35:48,2013430,30/04/2013 12:35,1
4284,4284,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Wed May 01 11:59:11 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,11:59:11,2013501,01/05/2013 11:59,1
4292,4292,575,575,Independent,4b07339bf964a52084f922e3,47946,Wed May 01 23:15:56 +0000 2013,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,23:15:56,2013501,01/05/2013 23:15,2
4659,4659,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Thu May 23 11:57:25 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,11:57:25,2013523,23/05/2013 11:57,1
4660,4660,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Fri May 24 11:54:13 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,11:54:13,2013524,24/05/2013 11:54,1
4869,4869,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Wed Jul 10 12:01:12 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:01:12,2013710,10/07/2013 12:01,1
4906,4906,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Mon Jul 22 12:06:28 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:06:28,2013722,22/07/2013 12:06,1
4955,4955,246,2301,Combined,4b5b6e79f964a52097fd28e3,47946,Sun Aug 04 21:13:38 +0000 2013,-360,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,Walmart Super Centre,2.5,21:13:38,2013804,04/08/2013 21:13,3
4963,4963,575,575,Independent,4b07339bf964a52084f922e3,47946,Mon Aug 05 19:48:43 +0000 2013,-360,51.038972,-114.081623,Drugstore / Pharmacy,SNIZNWdq6plErnwu8g9Agw,London Drugs,4.5,19:48:43,2013805,05/08/2013 19:48,2
4967,4967,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Tue Aug 06 12:49:59 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,12:49:59,2013806,06/08/2013 12:49,1
5083,5083,1136,1136,Independent,4b5f15f5f964a52050a529e3,47946,Mon Sep 09 14:33:42 +0000 2013,-360,51.048143,-114.065361,Coffee Shop,qDpngVfw7Y8XFhCZjqTZYw,Analog Coffee,4.5,14:33:42,2013909,09/09/2013 14:33,1
87,87,579,2200,Combined,4b6b5f86f964a5205f042ce3,48512,Sun Apr 08 02:10:21 +0000 2012,-360,51.151388,-114.213649,Grocery Store,0iGOEpsD8Tr79TMmk-hLgw,Sobeys,4.5,02:10:21,2012408,08/04/2012 02:10,0
1563,1563,1010,2209,Combined,4b6c9179f964a520bd432ce3,48512,Fri Apr 13 02:29:10 +0000 2012,-360,51.083999,-114.1562,Department Store,Kzvhvk8QEde7HeTmYicDwg,CF Market Mall,4,02:29:10,2012413,13/04/2012 02:29,3
2617,2617,490,490,Independent,4b10089cf964a520c96723e3,48512,Mon Apr 16 19:33:41 +0000 2012,-360,51.041215,-114.072452,Medical Center,jCGOwxWtsdqxxWDG9KfFQw,Sheldon M Chumir Health Centre,3.5,19:33:41,2012416,16/04/2012 19:33,42
3595,3595,743,2204,Combined,4b6b0e9df964a520d6ef2be3,48512,Sat Apr 21 18:47:20 +0000 2012,-360,51.09947,-114.142089,Fast Food Restaurant,Z1nwIf9ULtlyel59fvYxWA,McDonald's,2.5,18:47:20,2012421,21/04/2012 18:47,13
3598,3598,752,752,Independent,4b182abaf964a5202bce23e3,48512,Sat Apr 21 23:33:18 +0000 2012,-360,51.101625,-114.138771,Vietnamese Restaurant,2RwucW9CqVXW9kGzctBFwQ,Essence of Saigon Garden,3.5,23:33:18,2012421,21/04/2012 23:33,26
4511,4511,752,752,Independent,4b182abaf964a5202bce23e3,48512,Fri Apr 27 20:08:17 +0000 2012,-360,51.101625,-114.138771,Vietnamese Restaurant,2RwucW9CqVXW9kGzctBFwQ,Essence of Saigon Garden,3.5,20:08:17,2012427,27/04/2012 20:08,26
4598,4598,490,490,Independent,4b10089cf964a520c96723e3,48512,Tue May 01 20:33:31 +0000 2012,-360,51.041215,-114.072452,Medical Center,jCGOwxWtsdqxxWDG9KfFQw,Sheldon M Chumir Health Centre,3.5,20:33:31,2012501,01/05/2012 20:33,42
4600,4600,489,489,Independent,4b326e07f964a520860b25e3,48512,Tue May 01 22:23:08 +0000 2012,-360,51.040815,-114.071652,Coffee Shop,0YdMshGqe6jwScBeeAGhSQ,Good Earth Cafe,3.5,22:23:08,2012501,01/05/2012 22:23,1
5551,5551,1017,1017,Independent,4d2624b8d2668cfa2a14c5db,48512,Thu May 17 18:24:31 +0000 2012,-360,51.072162,-114.163471,Sandwich Place,OpuoNhZrh_8rzKBu_zfY-Q,Subway,2.5,18:24:31,2012517,17/05/2012 18:24,79
5552,5552,728,728,Independent,4bedbe832c082d7fdd6d2f42,48512,Thu May 17 19:00:34 +0000 2012,-360,51.087198,-114.183799,Doctor's Office,ll3Fy_zjbMJ5R6tokibSYg,Bowmont Travel Clinic,3,19:00:34,2012517,17/05/2012 19:00,53
5607,5607,1036,1036,Independent,4c996577292a6dcb6753c676,48512,Sat May 19 20:00:45 +0000 2012,-360,51.07867,-114.130139,Concert Hall,fK54MdR4YFlbGzCzCg7FlQ,MacEwan Hall and Ballroom,3.5,20:00:45,2012519,19/05/2012 20:00,33
238,238,749,2204,Combined,4b6e0876f964a520f8a42ce3,48512,Sat May 26 02:32:50 +0000 2012,-360,51.098789,-114.144016,Mall,Te-QpX0XZIhY81Icm2HU8A,Target,3,02:32:50,2012526,26/05/2012 02:32,9
308,308,1017,1017,Independent,4d2624b8d2668cfa2a14c5db,48512,Tue May 29 01:32:54 +0000 2012,-360,51.072162,-114.163471,Sandwich Place,OpuoNhZrh_8rzKBu_zfY-Q,Subway,2.5,01:32:54,2012529,29/05/2012 01:32,79
389,389,1010,2209,Combined,4b6c9179f964a520bd432ce3,48512,Sat Jun 02 22:14:10 +0000 2012,-360,51.083999,-114.1562,Department Store,Kzvhvk8QEde7HeTmYicDwg,CF Market Mall,4,22:14:10,2012602,02/06/2012 22:14,3
527,527,1017,1017,Independent,4d2624b8d2668cfa2a14c5db,48512,Fri Jun 08 01:21:45 +0000 2012,-360,51.072162,-114.163471,Sandwich Place,OpuoNhZrh_8rzKBu_zfY-Q,Subway,2.5,01:21:45,2012608,08/06/2012 01:21,79
549,549,1014,1014,Independent,4b9ee0a8f964a520e80737e3,48512,Fri Jun 08 21:44:23 +0000 2012,-360,51.074756,-114.167013,Fast Food Restaurant,_wg9FYGBJfRIp_Ueyna7Cw,DQ Grill & Chill Restaurant,3,21:44:23,2012608,08/06/2012 21:44,13
550,550,1013,1013,Independent,4e31cfbdfa76634e16c54c16,48512,Fri Jun 08 22:12:14 +0000 2012,-360,51.075306,-114.167317,Pet Store,Z_QGERpf2QFv_u6-3tvGbw,Bowmont Animal Hospital,3,22:12:14,2012608,08/06/2012 22:12,57
558,558,1004,2209,Combined,4b899dfff964a520994632e3,48512,Sat Jun 09 01:16:11 +0000 2012,-360,51.085065,-114.154153,Fast Food Restaurant,2l4-w9qgMq3qbVMP572aMg,Joey's,2,01:16:11,2012609,09/06/2012 01:16,13
559,559,1006,2209,Combined,4c4f9bc4371520a14078ebbf,48512,Sat Jun 09 02:05:28 +0000 2012,-360,51.085659,-114.156055,Miscellaneous Shop,SB4Y5v2jKkdOdjwuqbCZeg,Staples Market Mall,2.5,02:05:28,2012609,09/06/2012 02:05,83
561,561,614,2202,Combined,4b9c1955f964a520eb4936e3,48512,Sat Jun 09 02:33:43 +0000 2012,-360,51.154182,-114.160609,Arts & Crafts Store,twM4L3uY3W5ol1YpWAmTgQ,Home Depot,4,02:33:43,2012609,09/06/2012 02:33,91
681,681,1004,2209,Combined,4b899dfff964a520994632e3,48512,Tue Jun 12 19:39:27 +0000 2012,-360,51.085065,-114.154153,Fast Food Restaurant,2l4-w9qgMq3qbVMP572aMg,Joey's,2,19:39:27,2012612,12/06/2012 19:39,13
610,610,994,2209,Combined,4b9c0357f964a520c14036e3,48512,Tue Jun 12 20:10:36 +0000 2012,-360,51.085679,-114.15709,Toy / Game Store,WzX6xq7UNAfQNEcmD8cf4A,Toys R Us,4,20:10:36,2012612,12/06/2012 20:10,60
684,684,996,2209,Combined,4bae7dd2f964a520e8b83be3,48512,Tue Jun 12 20:29:40 +0000 2012,-360,51.08542,-114.156025,Cosmetics Shop,rPokPM3tAc3vQ73QJKw2Eg,Sephora,3.5,20:29:40,2012612,12/06/2012 20:29,64
735,735,218,218,Independent,4e48058962845e1d3ca6a73b,48512,Sat Jun 16 23:02:31 +0000 2012,-360,50.980683,-113.996928,Restaurant,ywHZ6FiU4ZuXOh2cnc_idg,Dragon Palace Restaurant,3,23:02:31,2012616,16/06/2012 23:02,21
814,814,981,981,Independent,4b90704bf964a520598a33e3,48512,Thu Jun 21 01:51:57 +0000 2012,-360,51.067436,-114.116415,Pizza Place,A4CSMtEaYFHw0aeK2y8M6Q,Boston Pizza,3,01:51:57,2012621,21/06/2012 01:51,29
830,830,15,15,Independent,4c2b57072219c9282b65a448,48512,Tue Jun 26 15:33:58 +0000 2012,-360,51.036408,-114.110383,Medical Center,x2sT3ZdNKhJY18wlPU-aLw,Chronic Pain Centre,3,15:33:58,2012626,26/06/2012 15:33,42
836,836,1014,1014,Independent,4b9ee0a8f964a520e80737e3,48512,Tue Jun 26 19:28:38 +0000 2012,-360,51.074756,-114.167013,Fast Food Restaurant,_wg9FYGBJfRIp_Ueyna7Cw,DQ Grill & Chill Restaurant,3,19:28:38,2012626,26/06/2012 19:28,13
858,858,324,2216,Combined,4b181710f964a520c8cc23e3,48512,Sat Jun 30 22:13:20 +0000 2012,-360,50.997989,-114.072914,Cosmetics Shop,1brrlcDdxxipWe47rI1cfw,M?Â¤A?Â¤C Chinook,4.5,22:13:20,2012630,30/06/2012 22:13,64
955,955,1014,1014,Independent,4b9ee0a8f964a520e80737e3,48512,Wed Jul 04 21:21:16 +0000 2012,-360,51.074756,-114.167013,Fast Food Restaurant,_wg9FYGBJfRIp_Ueyna7Cw,DQ Grill & Chill Restaurant,3,21:21:16,2012704,04/07/2012 21:21,13
956,956,1012,1012,Independent,4fe0f23ce4b00170a6581a2d,48512,Wed Jul 04 21:48:09 +0000 2012,-360,51.075169,-114.167778,Flower Shop,qI5hLjC8Bon9qNpBc_vdNg,Allan's Flowers,4,21:48:09,2012704,04/07/2012 21:48,117
1028,1028,1014,1014,Independent,4b9ee0a8f964a520e80737e3,48512,Sat Jul 07 02:19:33 +0000 2012,-360,51.074756,-114.167013,Fast Food Restaurant,_wg9FYGBJfRIp_Ueyna7Cw,DQ Grill & Chill Restaurant,3,02:19:33,2012707,07/07/2012 02:19,13
1194,1194,15,15,Independent,4c2b57072219c9282b65a448,48512,Fri Jul 13 17:02:59 +0000 2012,-360,51.036408,-114.110383,Medical Center,x2sT3ZdNKhJY18wlPU-aLw,Chronic Pain Centre,3,17:02:59,2012713,13/07/2012 17:02,42
1281,1281,1013,1013,Independent,4e31cfbdfa76634e16c54c16,48512,Sat Jul 21 00:47:48 +0000 2012,-360,51.075306,-114.167317,Pet Store,Z_QGERpf2QFv_u6-3tvGbw,Bowmont Animal Hospital,3,00:47:48,2012721,21/07/2012 00:47,57
1290,1290,15,15,Independent,4c2b57072219c9282b65a448,48512,Tue Jul 24 15:21:53 +0000 2012,-360,51.036408,-114.110383,Medical Center,x2sT3ZdNKhJY18wlPU-aLw,Chronic Pain Centre,3,15:21:53,2012724,24/07/2012 15:21,42
1337,1337,996,2209,Combined,4bae7dd2f964a520e8b83be3,48512,Sat Jul 28 21:38:15 +0000 2012,-360,51.08542,-114.156025,Cosmetics Shop,rPokPM3tAc3vQ73QJKw2Eg,Sephora,3.5,21:38:15,2012728,28/07/2012 21:38,64
1377,1377,991,991,Independent,4fb4ffa1e4b06fedadd14fbb,48512,Mon Jul 30 22:10:14 +0000 2012,-360,51.087748,-114.157885,Doctor's Office,jg2Gl-TsiSBWkZ0sqV3MQA,Gimbel Eye Centre,4,22:10:14,2012730,30/07/2012 22:10,53
2121,2121,749,2204,Combined,4b6e0876f964a520f8a42ce3,48512,Thu Nov 15 21:48:11 +0000 2012,-420,51.098789,-114.144016,Mall,Te-QpX0XZIhY81Icm2HU8A,Target,3,21:48:11,20121115,15/11/2012 21:48,9
2173,2173,15,15,Independent,4c2b57072219c9282b65a448,48512,Mon Nov 19 16:03:51 +0000 2012,-420,51.036408,-114.110383,Medical Center,x2sT3ZdNKhJY18wlPU-aLw,Chronic Pain Centre,3,16:03:51,20121119,19/11/2012 16:03,42
2247,2247,1025,1025,Independent,4ba13ebbf964a52084a537e3,48512,Fri Nov 23 21:51:16 +0000 2012,-420,51.069098,-114.130139,Fast Food Restaurant,mpvz3tEwmxaBiXnjW4rJFg,Wendy's,2,21:51:16,20121123,23/11/2012 21:51,13
2249,2249,1017,1017,Independent,4d2624b8d2668cfa2a14c5db,48512,Sat Nov 24 00:09:42 +0000 2012,-420,51.072162,-114.163471,Sandwich Place,OpuoNhZrh_8rzKBu_zfY-Q,Subway,2.5,00:09:42,20121124,24/11/2012 00:09,79
2343,2343,676,2300,Combined,4b5b5b4ff964a5205cf728e3,48512,Sat Dec 01 01:21:09 +0000 2012,-420,51.124602,-114.205844,Bank,7fdjmnt78mMmTdPF0ARSlQ,Springbank Cheese Company,4.5,01:21:09,20121201,01/12/2012 01:21,51
2375,2375,961,961,Independent,4b58e7b8f964a5200c7228e3,48512,Mon Dec 03 02:33:12 +0000 2012,-420,51.052105,-114.094391,American Restaurant,qms46yf3ZJmfZ1ixGoiOCg,Chicken-On-The-Way,3.5,02:33:12,20121203,03/12/2012 02:33,34
2384,2384,996,2209,Combined,4bae7dd2f964a520e8b83be3,48512,Mon Dec 03 22:42:55 +0000 2012,-420,51.08542,-114.156025,Cosmetics Shop,rPokPM3tAc3vQ73QJKw2Eg,Sephora,3.5,22:42:55,20121203,03/12/2012 22:42,64
2390,2390,980,980,Independent,4b8db007f964a520c50833e3,48512,Tue Dec 04 23:03:47 +0000 2012,-420,51.067388,-114.115219,Fast Food Restaurant,lozSGa60Nf2nmINSBfHx8g,McDonald's,2,23:03:47,20121204,04/12/2012 23:03,13
2416,2416,1001,2209,Combined,4c9faf4803133704788674d5,48512,Wed Dec 05 23:28:40 +0000 2012,-420,51.085383,-114.154344,Ice Cream Shop,DXR2ipGkgM68uVeusJPbSA,Marble Slab Creamery,3,23:28:40,20121205,05/12/2012 23:28,72
2417,2417,660,660,Independent,4b9a5818f964a520a5ad35e3,48512,Thu Dec 06 00:30:26 +0000 2012,-420,51.116039,-114.180542,Pizza Place,0sx9I8JIdFyXghYDEEEZvQ,Al's Pizza & Steakhouse,3,00:30:26,20121206,06/12/2012 00:30,29
2434,2434,1039,1039,Independent,4b1d56bcf964a5200d0f24e3,48512,Fri Dec 07 00:59:13 +0000 2012,-420,51.088186,-114.130869,Grocery Store,QAiPUFl8nxvJ-3MMgrZ3bw,Co-op,3,00:59:13,20121207,07/12/2012 00:59,0
2436,2436,1045,2210,Combined,4b71c257f964a520c85a2de3,48512,Fri Dec 07 01:33:27 +0000 2012,-420,51.086936,-114.127394,Automotive Shop,#NAME?,Brentwood Coin Car Wash,2.5,01:33:27,20121207,07/12/2012 01:33,27
2444,2444,749,2204,Combined,4b6e0876f964a520f8a42ce3,48512,Fri Dec 07 21:25:55 +0000 2012,-420,51.098789,-114.144016,Mall,Te-QpX0XZIhY81Icm2HU8A,Target,3,21:25:55,20121207,07/12/2012 21:25,9
2476,2476,1014,1014,Independent,4b9ee0a8f964a520e80737e3,48512,Mon Dec 10 01:07:47 +0000 2012,-420,51.074756,-114.167013,Fast Food Restaurant,_wg9FYGBJfRIp_Ueyna7Cw,DQ Grill & Chill Restaurant,3,01:07:47,20121210,10/12/2012 01:07,13
